id,own,competing2,competing3,borrowertype,accepted,default,profit
109826,.18509483,,.086999997,0,0,0,
109827,.02395384,.062737852,.055251203,2,1,0,239.53841
109828,.27956888,.059999999,.1719,2,0,0,
109829,.28254047,.23480052,.27749628,0,0,0,
109830,.22825167,.1910124,.25843465,0,0,0,
109831,.21725975,,.16217464,0,0,0,
109832,,,,0,0,0,
109833,.16816847,.058682997,.23083094,0,0,0,
109834,.065143988,.33780667,,0,1,0,651.43988
109835,.037664726,.21497333,.117,0,1,0,376.64728
109836,.028813293,.043071825,.19499999,0,1,0,288.13293
109837,.357054,.076585159,.22896944,0,0,0,
109838,.36558312,.22341797,.3002598,0,0,0,
109839,.75874007,.63208956,.37823516,0,0,0,
109840,.071496241,,.20796961,0,1,0,714.9624
109841,,.25985557,,0,0,0,
109842,,.88693047,.41562852,0,0,0,
109843,.40337062,,.4398554,0,1,0,4033.7063
109844,.63506162,,.289076,0,0,0,
109845,.73506314,.11,.1392,1,0,0,
109846,,,.45062643,0,0,0,
109847,.57282597,.31714359,.22220682,0,0,0,
109848,.22038826,.51674658,.33805531,0,1,0,2203.8826
109849,,,,0,0,0,
109850,.56439656,.3855136,.6235882,0,0,0,
109851,.63453972,.21680443,.34291488,0,0,1,
109852,.75599384,.79018092,.26120001,0,0,0,
109853,.14788125,.18780954,.25008875,0,1,0,1478.8125
109854,.24839783,,.16329999,0,0,0,
109855,.15957488,.095270127,.30434927,0,0,0,
109856,.51449662,.11,,2,0,0,
109857,.32739067,,.32427475,0,0,0,
109858,.34094462,.24465649,.19219843,0,0,0,
109859,,,,0,0,1,
109860,.124688,.083165914,.15885498,0,0,0,
109861,,,.5168969,3,0,0,
109862,.61526155,,,0,1,1,-10000
109863,.090379119,.045284972,.1105554,0,0,0,
109864,.73852515,.32631898,.49034125,1,0,0,
109865,,,,0,0,1,
109866,.39400548,.30227143,.071999997,0,0,0,
109867,.92195702,.46782234,.36009872,0,0,0,
109868,,.4223077,.45525929,0,0,1,
109869,.11410348,.1171797,.052162293,1,0,0,
109870,.037742712,.062737852,.090000004,3,1,0,377.42712
109871,.34361908,,.22739731,0,0,0,
109872,,.24873467,.24831176,0,0,1,
109873,.65450352,,.33855453,1,0,0,
109874,,.24473801,.56213576,2,0,0,
109875,.61213106,.39749083,.33665732,0,0,0,
109876,.46151182,.080146194,,0,0,0,
109877,,.26090133,.3193,0,0,1,
109878,.043617621,.02,.19580001,0,0,0,
109879,.1600427,.2,.17453091,0,1,0,1600.427
109880,.10772514,.99883038,.13070001,3,1,0,1077.2513
109881,.47355711,,.235,0,0,0,
109882,.51582247,.18149988,,3,0,1,
109883,.15184312,.062737852,.1807,3,0,0,
109884,.99464542,.38275596,,0,0,1,
109885,.72511446,.18000001,.53020769,0,0,0,
109886,,,.30073211,0,0,0,
109887,.099318601,.02,.051014416,0,0,0,
109888,.050000001,.02,.055,2,0,0,
109889,.072394386,.12765722,.039151378,0,0,0,
109890,.90536833,.62090528,.26100001,0,0,1,
109891,.94064283,,,0,1,0,9406.4287
109892,,.19929887,.4118247,0,0,0,
109893,.073902585,.02,.1142,0,0,0,
109894,.47546342,,,0,1,0,4754.6343
109895,.55437416,,,1,1,0,5543.7417
109896,.20274805,.10702974,.19348341,0,0,0,
109897,.35919175,.40756881,.20103993,0,0,0,
109898,.16603944,.17,.19619501,1,1,0,1660.3944
109899,,,.30884004,0,0,0,
109900,.24614955,,.107,0,0,0,
109901,.77595294,.1825536,.33331105,0,0,0,
109902,.14565483,.22239318,.099191435,0,0,0,
109903,.30509418,.27984369,.30182737,0,0,0,
109904,,.36223012,,0,0,0,
109905,.37266886,.20999999,.19518359,0,0,0,
109906,.46529517,.42649153,.3488,0,0,1,
109907,.093085401,.07,.050000001,0,0,0,
109908,.52241057,,.26511756,0,0,0,
109909,.61148942,.31407285,.22759999,0,0,0,
109910,,,.40001574,2,0,0,
109911,,.4223077,.31868458,0,0,0,
109912,.95838881,.21122786,.44195896,2,0,0,
109913,.094270088,.079999998,.27803916,2,0,0,
109914,,,.41936162,0,0,0,
109915,,,,1,0,0,
109916,,,.5517872,3,0,1,
109917,.13030875,.095270127,.056519847,0,0,0,
109918,.32164448,,.49204177,0,1,0,3216.4448
109919,.71846169,.4223077,,0,0,1,
109920,.28039008,.21856214,,0,0,0,
109921,.68019009,,.19063558,0,0,0,
109922,.046184588,.02,.00013328559,2,0,0,
109923,.37511134,.19920461,.124,0,0,0,
109924,.33802652,.1972308,.42555937,0,0,1,
109925,.43652582,.15550408,.30958778,0,0,0,
109926,.12767202,.125891,.2142,0,0,0,
109927,.29661104,.22406025,.22480001,0,0,0,
109928,.72483182,,,0,1,0,7248.3184
109929,.80748838,.22845484,.1608,1,0,1,
109930,.36691773,,,0,1,0,3669.1772
109931,.55659902,.3519541,.1651078,0,0,0,
109932,,.33892345,,2,0,1,
109933,.67167288,.27627143,.27787042,3,0,0,
109934,.50678527,.23787159,.36696315,0,0,0,
109935,.16148266,,.088757597,0,0,0,
109936,,.61623907,,3,0,0,
109937,.4036721,.23683259,.18247445,0,0,0,
109938,.80334753,.2543698,.36306709,2,0,0,
109939,.77119946,.57695591,.3109,2,0,0,
109940,.8048656,,.241,0,0,0,
109941,.096569769,,.097000003,0,1,0,965.69769
109942,.32583109,.77855688,.20036057,3,0,0,
109943,.35171217,.31030124,,1,0,0,
109944,,.3854965,.77172667,0,0,0,
109945,.14635427,.080911174,.1529,3,0,0,
109946,.48029959,.11,,3,0,1,
109947,.32324848,,,0,1,0,3232.4849
109948,,.4602564,.54474807,0,0,0,
109949,.72665417,.40606663,,0,0,0,
109950,,.6330834,.40649682,2,0,0,
109951,.58990335,.18741879,,0,0,0,
109952,.071319453,.03173995,.0018656211,0,0,0,
109953,.2558721,.15799381,.26199999,3,0,1,
109954,.24201256,,.123,0,0,0,
109955,.06470637,.10653092,,0,1,0,647.06372
109956,.37213916,,,0,1,0,3721.3916
109957,.16999695,,.20729201,0,1,1,-10000
109958,.84783447,.50643796,.198645,0,0,1,
109959,.49292919,,.30194002,0,0,0,
109960,.83948863,.14590915,.28550124,2,0,1,
109961,.46361393,.35108182,.113,0,0,0,
109962,,.68783784,,0,0,0,
109963,.63485116,,.30578688,0,0,0,
109964,,,.94565159,2,0,0,
109965,.79102391,.6416772,.40237227,0,0,0,
109966,.107402,.059999999,.089115255,0,0,0,
109967,.14330037,,.14500876,0,1,0,1433.0037
109968,.11546645,.066089891,.1813,0,0,0,
109969,,,.55778909,0,0,1,
109970,.16688782,.059999999,.13510001,0,0,0,
109971,.085442014,.23179698,.39072984,1,1,0,854.42017
109972,.22241467,.1910124,.093999997,0,0,0,
109973,,,.39787561,0,0,1,
109974,.1738175,.27356377,.25951055,1,1,0,1738.175
109975,.062003747,.02,.000033763517,0,0,0,
109976,.21013856,.25582695,.22649999,0,1,0,2101.3855
109977,.12232879,.059999999,.18784688,3,0,0,
109978,.050000001,.039999999,.086999997,0,0,0,
109979,.95274651,,.31389794,3,0,1,
109980,,.31031957,.29429999,0,0,0,
109981,.059252065,.062737852,.047674734,0,0,0,
109982,.57637244,,,0,1,0,5763.7246
109983,.50048631,,.48126283,0,0,0,
109984,.42542809,,.2006,3,0,0,
109985,.49822587,.90122211,.29710001,0,0,0,
109986,.10916274,,.0367474,0,0,0,
109987,,.70195264,,2,0,0,
109988,.28659746,.19835049,.105,2,0,0,
109989,.55701184,,,2,1,0,5570.1187
109990,.050000001,.040111125,2.2204460e-16,0,0,0,
109991,,,.3966684,0,0,1,
109992,,.99873817,.60992944,0,0,1,
109993,.099663347,,,0,1,0,996.63348
109994,.61576974,.16530918,.27579999,1,0,1,
109995,.37258634,.20546539,,2,0,0,
109996,.081504777,.07,.089951769,0,0,0,
109997,.85789239,,.29860359,0,0,1,
109998,.12587139,.1627451,.27574104,1,1,0,1258.7139
109999,.21052946,.55090076,.30908412,0,1,0,2105.2947
110000,.17743577,.33257261,.29520106,0,1,0,1774.3577
110001,,,.21170001,0,0,0,
110002,,.31092414,.30571067,0,0,0,
110003,.60737342,,.26447058,0,0,1,
110004,.1002655,.02,.00013865529,2,0,0,
110005,,.23700665,.2965965,3,0,0,
110006,.74777132,.30048528,.51965648,0,0,0,
110007,.25393164,.20113277,.23411435,0,0,0,
110008,.74591219,.10970542,.17209205,0,0,0,
110009,.26773992,.64448398,,0,1,1,-10000
110010,,.32823431,,0,0,1,
110011,.51564884,,,0,1,0,5156.4883
110012,.44794053,.27097377,.18641943,1,0,0,
110013,.97633868,.4223077,,3,0,1,
110014,.57637244,.3057667,.25119323,1,0,0,
110015,.34756532,.28451595,.21170001,3,0,0,
110016,.059583195,.081136994,.090000004,2,1,0,595.83197
110017,.2836296,.23581469,.54900134,2,0,0,
110018,.85402644,,.75696623,2,0,1,
110019,.11492421,.1655914,.18738942,2,1,0,1149.2422
110020,.096390843,.20816199,.18709999,2,1,0,963.90845
110021,,.80856287,.58128601,0,0,0,
110022,.32986549,.19388156,.2,1,0,0,
110023,,.1144688,.68800479,0,0,0,
110024,.053059965,.28113016,.15095162,0,1,0,530.59967
110025,,,,0,0,0,
110026,.57410985,.31407285,.20947233,1,0,0,
110027,.52565414,.18000001,,0,0,1,
110028,,,,0,0,1,
110029,.13458632,.079999998,.34571487,1,0,0,
110030,.060078219,.062737852,.10813387,3,1,0,600.78217
110031,.4505122,.49154288,.124,0,0,0,
110032,.073094465,.1171797,.21767509,2,1,0,730.94464
110033,.12916304,.12916666,.17085288,0,1,0,1291.6304
110034,,.14287923,.32461646,0,0,0,
110035,,,,0,0,1,
110036,.11832502,.079714224,.060983825,0,0,0,
110037,.038733713,.02,.096093364,1,1,0,387.33713
110038,.76816571,.20999999,.184,2,0,0,
110039,.34976113,,.13101368,3,0,0,
110040,.048408914,,.14841907,0,1,0,484.08914
110041,,,,1,0,0,
110042,.11067321,.14799592,.13172337,1,1,0,1106.7321
110043,,.40070382,.95194817,0,0,1,
110044,.83051521,.31032124,,0,0,0,
110045,,,,0,0,0,
110046,,.26360518,.41181058,0,0,0,
110047,.87386405,,.37475109,0,0,1,
110048,,.26399794,.19548324,0,0,0,
110049,.13533767,.081884816,.124,0,0,0,
110050,.73864162,.15070792,.29730001,0,0,1,
110051,.51061451,.3730289,.41171485,0,0,1,
110052,,.19109291,.22352135,0,0,1,
110053,.28443515,.13917188,.46464992,0,0,1,
110054,.88200998,.25044161,,0,0,0,
110055,.18702646,.23574288,,0,1,0,1870.2645
110056,.35054421,.40412763,.1935,0,0,0,
110057,.074479379,.19884272,.10519681,0,1,0,744.79376
110058,.22238763,.1171797,.097999997,0,0,1,
110059,.76458263,.6330834,,0,0,0,
110060,.39103177,,.35647276,1,0,0,
110061,.41928911,,,0,1,0,4192.8911
110062,.717933,.34846234,.2766,0,0,0,
110063,.37711278,.11531986,.19599999,2,0,0,
110064,.80375451,,.40350094,1,0,0,
110065,.10630537,,.11733372,0,1,0,1063.0537
110066,.050000001,.02,2.2204460e-16,0,0,0,
110067,,.45806333,,0,0,0,
110068,.086608939,.088706858,.13282977,0,1,0,866.08942
110069,,,,0,0,1,
110070,,.53497303,.55179399,0,0,0,
110071,.30795404,.197171,.1845924,0,0,0,
110072,.22578384,.41,.30245504,0,1,0,2257.8384
110073,.050000001,.02,.13060001,0,0,0,
110074,.25461116,.31435904,.17586319,0,0,0,
110075,,.68783784,.4065538,1,0,0,
110076,.33746779,.11,.24600001,0,0,0,
110077,,.091565885,.54484642,0,0,1,
110078,.80871564,.11826292,.39424911,0,0,1,
110079,,.22683805,,0,0,0,
110080,.24660864,.86527467,.155,0,0,0,
110081,.36697423,.11,,1,0,0,
110082,.76652706,.1950524,.41290462,3,0,0,
110083,.23675446,.1260923,,0,0,0,
110084,.16807875,.19920461,.15128689,1,1,0,1680.7875
110085,,.40828159,.42247853,0,0,0,
110086,.19270286,.3129482,.17462777,1,1,0,1927.0286
110087,,.1073636,.9873668,2,0,0,
110088,.28894493,.6330834,,3,1,0,2889.4492
110089,,.90122211,,0,0,1,
110090,.32313827,,.24826193,0,0,0,
110091,,.1649705,.42654577,0,0,1,
110092,,.44422475,.4054071,0,0,0,
110093,,.30943397,,0,0,1,
110094,,.12808821,,3,0,1,
110095,,,,0,0,0,
110096,.48769125,.20468087,.20999521,0,0,0,
110097,.02395384,.0099999998,.02,1,1,0,239.53841
110098,,.4223077,.40033177,2,0,0,
110099,.072617382,.029999999,.19449005,0,0,0,
110100,,,,0,0,1,
110101,.26895112,.14381899,,0,0,0,
110102,.65760881,.31917942,.60754591,0,0,0,
110103,.14157629,.11371816,.15362704,2,0,0,
110104,.57608014,.31094924,,0,0,0,
110105,.19176689,,.27445993,2,1,1,-10000
110106,,,,0,0,0,
110107,.03454607,.062737852,.19168949,0,1,0,345.46069
110108,.44309434,.18000001,,0,0,0,
110109,.50890064,.4223077,.30402976,0,0,0,
110110,.3290855,.11,.2077,0,0,0,
110111,.21620569,,,3,1,0,2162.0569
110112,.79199862,,.1715831,3,0,0,
110113,.2100915,,.1929972,0,0,0,
110114,.15277584,.07,.107,0,0,0,
110115,,,,0,0,0,
110116,.046254788,.31028563,.1189,0,1,0,462.54788
110117,,.90122211,.22101767,3,0,1,
110118,.19236249,.31030571,.1276941,0,0,0,
110119,,.41112158,.47930089,0,0,0,
110120,.13552395,.37866196,.29831079,0,1,0,1355.2395
110121,,,,0,0,0,
110122,,,.66026509,0,0,0,
110123,,.24465649,.18641099,1,0,0,
110124,.65701729,.13,.40209895,0,0,0,
110125,.21820103,.090540543,.31483331,2,0,0,
110126,.20641087,.3129482,.14310595,0,0,1,
110127,.37807301,.3129482,.40545195,0,0,1,
110128,,.90122211,.45918906,2,0,1,
110129,.084622309,.062737852,.0022359379,0,0,1,
110130,,.42836523,.4488,1,0,0,
110131,.4833326,.18116236,,0,0,0,
110132,.09073706,.12791753,.056998596,0,0,0,
110133,,.44578749,.59876376,0,0,1,
110134,.21574378,.26793292,.42866096,0,1,0,2157.4377
110135,,.53276873,.54345149,0,0,0,
110136,.60547185,.16852078,.2418907,0,0,1,
110137,.17187876,,,0,1,0,1718.7876
110138,,.38050455,.27859226,0,0,0,
110139,,.18886533,.32320201,3,0,0,
110140,,.093393944,.45788154,0,0,1,
110141,.73583812,.41151837,.54016334,1,0,0,
110142,.60141945,.41538462,,0,0,1,
110143,.22081874,.057177044,.113,0,0,1,
110144,,.4223077,,3,0,0,
110145,,.25640482,.26415876,2,0,0,
110146,,,,0,0,1,
110147,.050000001,.02,.043905638,2,0,0,
110148,,.41579446,.76294035,3,0,0,
110149,,.11117738,,0,0,0,
110150,.38072294,.41324136,.54479599,0,1,0,3807.2295
110151,,.61192578,.1796,0,0,0,
110152,.4839479,.30384317,.2179585,2,0,0,
110153,,,,0,0,0,
110154,.9463591,.22738792,.29369375,1,0,0,
110155,.7068013,.6209625,,0,0,0,
110156,.85698658,.20004313,.23445532,0,0,0,
110157,.063694857,.055641938,.18742892,0,0,0,
110158,.2514897,.23787159,.17593464,2,0,0,
110159,.19035159,.14805466,.23672539,0,0,0,
110160,.2470721,.19246268,.1224,0,0,0,
110161,.14152813,.14,.23580137,0,0,0,
110162,.80405653,.085311808,.53725898,0,0,1,
110163,.077357277,.22508137,.17569414,1,1,1,-10000
110164,,.68056947,,1,0,0,
110165,.042922862,,.011596425,0,0,0,
110166,.095067866,,,2,1,0,950.67865
110167,.58722442,,.28186506,1,0,0,
110168,.56966418,.1783063,.24554345,0,0,0,
110169,.076308548,.059999999,.1762037,3,0,0,
110170,.16211663,.074281082,.14920595,1,0,0,
110171,,.089104801,.48939124,3,0,0,
110172,.057522871,.095270127,,0,1,0,575.2287
110173,,.44422475,.29373768,0,0,1,
110174,.27155155,.27244356,,0,1,0,2715.5154
110175,.29516363,,.42107028,0,1,0,2951.6362
110176,.35497844,.1627451,.1745,0,0,1,
110177,,,.99419922,1,0,1,
110178,.28293622,.15753661,.20132461,0,0,0,
110179,.34757543,,.15257321,0,0,0,
110180,.050000001,.015429438,.090000004,3,0,0,
110181,.79065692,.53429717,.35414946,2,0,1,
110182,,.29981059,,3,0,0,
110183,.11976291,.1171797,.29207048,0,0,0,
110184,.59435761,,.33144081,0,0,0,
110185,.33462444,.21086086,.105,3,0,0,
110186,.55548,.35332927,.27435669,0,0,1,
110187,.089575708,,.19864987,0,1,1,-10000
110188,.24222067,.24799702,.28986254,0,1,0,2422.2068
110189,,.14931734,.22599524,3,0,0,
110190,,.74281889,.28460592,0,0,0,
110191,.19522355,.22,,0,1,0,1952.2356
110192,.31094351,.31062347,.35640505,3,0,0,
110193,.3144564,.095270127,.14518839,0,0,0,
110194,.30926239,.11,,0,0,0,
110195,,.36513859,,3,0,0,
110196,.52860719,.26504457,,0,0,0,
110197,.093314193,.1,.14539622,0,1,0,933.14191
110198,,.13431045,,0,0,0,
110199,,.22127365,.2138,0,0,0,
110200,.4682388,.41,.53251207,0,0,1,
110201,.44167393,.21607444,.36488572,0,0,1,
110202,,,.27131355,1,0,1,
110203,.21119753,,.1314746,0,0,0,
110204,.35827738,.21832851,.49006951,0,0,1,
110205,.33033609,,,2,1,1,-10000
110206,,.4223077,,2,0,0,
110207,,.63208956,.3975789,1,0,0,
110208,.7534619,.2189862,.21976915,2,0,1,
110209,.11915848,.07,.1716,1,0,0,
110210,.09587568,,.17120001,0,1,0,958.75677
110211,.092362784,.07,.165279,0,0,0,
110212,,.46839154,.29089999,0,0,0,
110213,.73305017,.33302781,.42723796,0,0,1,
110214,.11262076,.48095265,,0,1,0,1126.2076
110215,.34430331,.29094034,.068999998,0,0,0,
110216,,.24874449,.49574813,0,0,1,
110217,.17358172,,.20997076,0,1,0,1735.8171
110218,.39624214,.20999999,.17748989,1,0,0,
110219,.050000001,.040307786,.1215,0,0,0,
110220,,.53231049,.60992944,0,0,1,
110221,.43306088,.26003587,.237,0,0,0,
110222,.087304391,.062737852,.1471,0,0,0,
110223,.19920887,,.19050001,2,0,0,
110224,.13610899,.1171797,,0,0,0,
110225,.86683792,.25263301,.20940942,0,0,0,
110226,.26323214,.28384966,.2895,3,1,1,-10000
110227,,.31031561,.39702207,0,0,0,
110228,.24541521,.93569905,,0,1,1,-10000
110229,.050000001,.02,.02,2,0,0,
110230,.94809407,.31031027,,1,0,0,
110231,.49521461,,.123,0,0,0,
110232,,,.4450731,0,0,1,
110233,.48482272,,.2843,0,0,0,
110234,.85694224,.4606964,.1251,3,0,1,
110235,.6005339,,,1,1,0,6005.3389
110236,.1404099,.06050906,.23964812,0,0,0,
110237,.84351665,.59145498,.55648082,1,0,1,
110238,.82749754,.52442718,,3,0,1,
110239,,,.67569447,0,0,0,
110240,.85500669,.3129482,,2,0,1,
110241,.55925119,.17524745,.26190832,1,0,0,
110242,.17477269,.1171797,.247522,0,0,0,
110243,.12363471,,.26100001,0,1,0,1236.3472
110244,.19549656,,,2,1,0,1954.9656
110245,,.28281224,.36277086,3,0,0,
110246,.019852528,.20049413,.00013414427,2,0,0,
110247,.4490566,.20273474,.31107867,0,0,0,
110248,.054282334,.02,.0001313973,1,0,0,
110249,.33036044,.30778158,.23407774,1,0,1,
110250,.75050229,.33567914,.64322686,0,0,1,
110251,.40703934,.26809421,.24673668,0,0,1,
110252,.5877282,.1825536,.19302876,0,0,0,
110253,,,,3,0,1,
110254,.52342975,.17404276,.061000001,0,0,1,
110255,,.63203555,,0,0,0,
110256,.078179382,.4864713,.11461063,0,1,0,781.79382
110257,.36139444,.25630635,.17052595,1,0,0,
110258,,.71293086,.31148121,0,0,1,
110259,.81657398,,,0,1,0,8165.7397
110260,.49151164,.4370701,.30050001,0,0,0,
110261,.050000001,,8.6607929e-07,3,0,0,
110262,.32847035,.19920461,.097000003,0,0,0,
110263,.79443747,.29025513,,0,0,0,
110264,,,,0,0,1,
110265,.22038426,,.2113,0,0,0,
110266,.43520337,,.12,0,0,1,
110267,.66935927,,.71958482,0,1,0,6693.5928
110268,,.40028086,.20833313,0,0,0,
110269,.031084035,.021326043,2.2204460e-16,0,0,0,
110270,.80109864,,.4645893,3,0,1,
110271,.105893,.060271204,.1594993,0,0,1,
110272,.16274655,.095270127,.1496388,0,0,0,
110273,.14609587,.066179037,,0,0,0,
110274,.16707785,.20748556,.23270001,0,1,1,-10000
110275,.74539232,,.43919718,0,0,0,
110276,.066515379,.41958418,.072700001,2,1,0,665.15381
110277,.14937566,.059999999,.14091666,0,0,0,
110278,.42965946,.14381899,,3,0,0,
110279,.111513,.087827139,,0,0,0,
110280,,.57758254,.27759999,0,0,0,
110281,.92503673,.56189752,.13195856,2,0,0,
110282,.76443404,.07692863,,1,0,1,
110283,.031906374,.062737852,.090000004,0,1,0,319.06375
110284,.35004282,.11,.19890229,0,0,0,
110285,,.45243999,,0,0,1,
110286,.35477555,,.20109525,0,0,0,
110287,.12768519,,,0,1,0,1276.8519
110288,.32125849,.11,.14839628,0,0,0,
110289,.9258492,.20761171,.26937112,1,0,0,
110290,.45481849,.43364173,.15996489,0,0,0,
110291,.15253264,.27455291,.1739224,0,1,0,1525.3264
110292,.39413732,,.19900799,2,0,1,
110293,.050000001,.039999999,.043905586,0,0,0,
110294,.2811586,.064616516,.12019653,0,0,0,
110295,.18395133,,.14947861,1,0,0,
110296,,.28008577,,0,0,0,
110297,,,.43801615,1,0,0,
110298,,.27959421,,0,0,1,
110299,,,,0,0,0,
110300,.20437914,.1627451,.19900653,0,0,0,
110301,.58632118,.21198559,.31952855,0,0,0,
110302,.96632355,,.49140042,0,0,1,
110303,.51815277,.22,.125,0,0,0,
110304,.61679739,.5,.37133518,2,0,1,
110305,.45119846,.23561911,,0,0,0,
110306,.030673973,.31027773,.13770001,2,1,0,306.73975
110307,.62084204,.29732299,,0,0,0,
110308,.35697061,.31872246,.18152966,0,0,0,
110309,,.44735372,.235,2,0,1,
110310,.43218601,.3129482,.37859306,0,0,0,
110311,.34016845,.6209625,,0,1,0,3401.6846
110312,.27768728,.32192782,.21701451,0,0,0,
110313,.3055822,,.26046011,0,0,0,
110314,,.4185383,,0,0,0,
110315,.48275885,.26280922,.27270001,0,0,0,
110316,.10090501,.21895364,.032418005,0,0,0,
110317,.49605933,.40364298,.32940942,0,0,0,
110318,.50297999,.25719228,.15593369,3,0,0,
110319,,,.47968373,2,0,0,
110320,,,.4413,0,0,1,
110321,,.31819829,.20510922,0,0,0,
110322,.44082165,.33257261,.30892831,0,0,0,
110323,,.4602564,,0,0,1,
110324,.078570135,,.21157238,0,1,0,785.70135
110325,,,,0,0,1,
110326,,.22,.2947,0,0,0,
110327,.3970958,.14381899,.17092085,0,0,0,
110328,.35694048,.1627451,,0,0,0,
110329,.43449381,.28670529,,0,0,1,
110330,.51904273,.13148411,.38016099,0,0,1,
110331,,.6330834,.25490001,0,0,0,
110332,.07043647,,.2129,0,1,0,704.36469
110333,.050000001,.20995162,.1198,0,1,0,500
110334,.67066628,.63208956,,1,0,1,
110335,,.37620866,.27276748,0,0,1,
110336,.054997295,.53489774,.072934978,0,1,0,549.97296
110337,.045399945,,.13291395,0,1,0,453.99945
110338,.84772617,.6330834,.49736458,0,0,1,
110339,.30462998,.77463424,.37591821,0,1,0,3046.2998
110340,.10705537,,.17377329,0,1,0,1070.5537
110341,.16329721,.22845484,,0,1,0,1632.972
110342,.30381697,.25847191,.28436854,0,0,1,
110343,.081207,.20186777,.28003728,0,1,0,812.07001
110344,.21064778,,,0,1,0,2106.4778
110345,.35762694,.11,,2,0,0,
110346,.68842167,,.17922309,0,0,0,
110347,.14419056,.11,.1818881,3,0,0,
110348,.23340105,,.18801695,0,0,0,
110349,.1550366,.19920461,,3,1,0,1550.366
110350,.90245879,.69564646,.1847,0,0,0,
110351,.57637244,,.16831107,0,0,0,
110352,.81657398,.070245922,.1825,0,0,0,
110353,.25979775,.16839795,.1668323,0,0,0,
110354,.30034876,,,1,1,0,3003.4875
110355,.34312361,.28933698,.29294679,0,0,0,
110356,,.09026435,.29567027,0,0,0,
110357,.1689274,.22518407,.14390001,2,0,0,
110358,.65309608,,.1621,0,0,0,
110359,.87212336,.28935066,,2,0,0,
110360,.35401642,.1006863,.25586075,0,0,1,
110361,.72303528,.38751295,.39025325,0,0,1,
110362,.061939061,.042191043,.044739041,0,0,0,
110363,,,,0,0,0,
110364,.11061145,.07,.1395853,0,0,0,
110365,.36642915,.5,.46274799,0,1,0,3664.2915
110366,,.429272,.34043005,0,0,0,
110367,.047409419,.062737852,.21217406,1,1,0,474.09418
110368,.4498919,,.21168493,3,0,0,
110369,.89736295,,,0,1,0,8973.6299
110370,,.29772368,.49464935,0,0,0,
110371,.78518456,.6330834,,1,0,1,
110372,.050000001,.052951649,.090000004,0,1,0,500
110373,.15266547,.18569578,,0,1,0,1526.6547
110374,.60590619,.23247404,.29660001,0,0,0,
110375,.22695641,.1199696,.13126747,0,0,0,
110376,.45636475,,.42029163,0,0,0,
110377,.83288854,.64107889,,3,0,0,
110378,.74686462,.12730099,,0,0,0,
110379,.09765783,.1910124,.14279437,2,1,0,976.57831
110380,.18511264,.14381899,.312906,0,0,0,
110381,,.31591788,.57623869,1,0,0,
110382,.20074223,,.16127649,0,0,0,
110383,.94204336,.34309509,,1,0,0,
110384,.056975242,,.22220001,0,1,0,569.75244
110385,.0944006,.18187401,.043000001,0,0,0,
