id,sex,employment,marital,income,social1
216934,0,retired,0,29168,.033520382
216935,1,employed,0,7959,.64698875
216936,1,retired,0,456,.17108393
216937,1,employed,1,6379,.54543447
216938,1,retired,1,13181,.32283109
216939,1,unemployed,0,6772,.018091256
216940,1,employed,1,8211,.1912128
216941,1,student,0,0,.82979137
216942,1,employed,1,51118,.78272825
216943,1,student,0,0,.97717488
216944,1,employed,0,18725,.29321986
216945,0,student,0,10014,.52733523
216946,1,employed,1,9771,.37613168
216947,0,employed,1,9351,.29628268
216948,1,employed,0,10884,0
216949,1,employed,1,13381,.39831117
216950,1,employed,1,49733,.46487153
216951,1,student,0,7647,.92508245
216952,0,employed,0,15951,.80546963
216953,1,employed,1,13206,.74527365
216954,1,employed,1,12748,0
216955,0,employed,1,6250,0
216956,1,employed,1,10208,0
216957,1,student,0,9302,.8863759
216958,0,employed,0,17912,.34436858
216959,0,employed,1,5490,.90975642
216960,1,employed,1,27068,.65439826
216961,1,employed,1,8803,0
216962,0,employed,1,4765,.60304672
216963,0,retired,1,1207,.30251226
216964,0,employed,1,10020,.51914299
216965,1,unemployed,1,0,0
216966,1,employed,0,27313,.76778632
216967,1,employed,1,39978,.078043096
216968,1,employed,1,14841,.93190157
216969,1,employed,0,6041,.6440627
216970,1,employed,1,59136,.016591489
216971,1,employed,1,10797,0
216972,1,student,0,0,.24380691
216973,1,student,0,5637,.33698708
216974,0,employed,0,23047,.068008222
216975,1,employed,1,14590,.27320138
216976,0,retired,1,38138,0
216977,1,employed,0,23432,.77868408
216978,1,employed,0,7657,.66842604
216979,1,employed,1,7775,.55919635
216980,0,student,0,0,0
216981,1,employed,0,11519,0
216982,0,employed,1,4715,.88432848
216983,1,unemployed,1,5987,.12123548
216984,1,employed,0,11951,.53029066
216985,0,employed,0,16628,.55271488
216986,1,unemployed,0,979,.18237598
216987,0,employed,0,18274,.54117864
216988,1,unemployed,0,7425,0
216989,0,unemployed,1,0,.72410554
216990,1,student,0,0,0
216991,1,employed,1,7188,.51323873
216992,0,employed,1,14394,.084246121
216993,1,employed,1,12955,.3117995
216994,1,retired,1,5685,.23220846
216995,0,student,0,0,.69473463
216996,0,employed,1,7041,.61025506
216997,1,retired,1,3959,.28792936
216998,0,employed,1,7809,.026443616
216999,1,employed,0,6250,.089443684
217000,1,student,0,0,.84062606
217001,0,employed,1,5081,.45897076
217002,1,employed,1,6675,0
217003,1,student,0,4571,.77175033
217004,1,retired,1,43686,.14397296
217005,0,employed,1,6491,.29093555
217006,1,employed,1,58246,0
217007,1,employed,1,10776,.59418154
217008,0,unemployed,0,0,0
217009,1,retired,1,6761,0
217010,0,student,0,0,.55519581
217011,1,retired,1,10761,.32849538
217012,1,employed,1,8686,.64049745
217013,1,student,0,8613,.9587788
217014,1,retired,0,51291,.25494191
217015,1,employed,1,14654,0
217016,1,employed,1,5830,0
217017,1,employed,0,6671,.75341225
217018,1,employed,1,10699,.81897485
217019,1,employed,1,7638,.018337291
217020,1,employed,0,25006,.5765022
217021,0,employed,1,5338,.20329785
217022,0,employed,1,5171,.55299819
217023,0,employed,0,11709,.081548974
217024,1,student,0,0,0
217025,1,employed,1,26718,.16838682
217026,1,student,1,0,.66793466
217027,1,unemployed,0,8355,.52713811
217028,1,unemployed,1,0,.1408515
217029,1,student,1,0,.55044925
217030,0,student,0,15794,.88765103
217031,1,employed,1,17971,.61278391
217032,1,employed,1,5923,.12939088
217033,1,employed,0,17518,.70142657
217034,0,student,0,0,.91840583
217035,1,unemployed,0,7039,.52386826
217036,0,employed,0,27966,.58403885
217037,1,employed,0,36381,0
217038,0,student,1,0,.42530316
217039,1,unemployed,1,6382,0
217040,0,employed,1,10246,.53397024
217041,1,employed,1,47418,.88181216
217042,1,employed,1,9237,.13687433
217043,1,employed,0,6241,.64941519
217044,0,employed,1,5140,.46913138
217045,1,employed,1,6424,.060239334
217046,1,employed,1,8136,0
217047,1,employed,1,8345,.4217535
217048,1,employed,0,13195,0
217049,1,retired,0,16519,0
217050,0,employed,1,37735,.31189689
217051,1,employed,0,7069,.75126886
217052,1,student,0,0,.89630902
217053,1,employed,1,14536,0
217054,0,student,0,6241,.88433516
217055,0,employed,1,7397,.24196978
217056,1,student,0,0,.82652593
217057,1,employed,1,5210,0
217058,1,retired,1,12152,.16165119
217059,0,employed,1,4054,.77733397
217060,1,student,0,1360,.78485
217061,1,retired,0,92258,0
217062,0,employed,1,7900,.20843594
217063,0,employed,1,89579,.018187957
217064,1,employed,1,15300,.66187239
217065,1,unemployed,1,0,.51109105
217066,1,employed,0,30128,.88735002
217067,0,retired,1,5720,.25699508
217068,1,employed,1,7954,.88513577
217069,1,unemployed,1,6790,.93183851
217070,1,employed,1,10851,0
217071,1,retired,1,707,.33015507
217072,1,employed,1,14545,.55274761
217073,1,employed,0,80637,.59728521
217074,1,retired,0,22776,0
217075,0,unemployed,1,0,.55844098
217076,0,employed,1,56773,.60260093
217077,0,employed,1,7391,.68869793
217078,1,employed,0,17903,.88137931
217079,1,employed,1,9344,0
217080,1,employed,1,11450,0
217081,1,employed,1,27699,0
217082,1,student,0,0,.44109192
217083,1,employed,1,13517,0
217084,1,employed,1,13728,0
217085,1,employed,1,14733,.84145713
217086,1,employed,0,13392,.39498556
217087,1,student,0,0,.4860231
217088,1,employed,0,145950,.31012499
217089,1,unemployed,1,6100,.43434271
217090,1,employed,1,14589,.35395342
217091,0,employed,1,5287,.0071483511
217092,1,employed,1,14109,0
217093,1,employed,1,12368,.69579315
217094,1,retired,1,4380,.20722374
217095,1,employed,1,48818,0
217096,1,student,0,0,.21208817
217097,1,employed,1,10706,.64879501
217098,1,employed,1,17776,.74108136
217099,1,employed,1,152648,0
217100,1,employed,1,5318,.52312291
217101,1,employed,1,9149,.80623591
217102,1,employed,0,15760,0
217103,1,employed,0,7181,.56156218
217104,0,retired,1,56748,.055159103
217105,1,student,0,6481,0
217106,0,employed,1,8337,.054522391
217107,0,employed,1,6025,.44217876
217108,1,employed,0,16901,.59910125
217109,1,employed,1,10620,.55642766
217110,0,employed,1,6579,.57697648
217111,0,employed,1,12010,.23667119
217112,1,employed,0,5494,.066613019
217113,1,employed,1,10903,.59041262
217114,0,retired,0,6433,0
217115,1,employed,1,65499,.043246478
217116,1,student,0,0,.68655229
217117,1,employed,1,5488,0
217118,1,retired,1,11201,.081661895
217119,1,student,0,0,.86159003
217120,1,employed,1,16083,.31377044
217121,0,retired,0,4251,0
217122,1,employed,1,11412,0
217123,1,unemployed,1,0,.080506429
217124,0,unemployed,1,0,.77719855
217125,1,employed,1,34008,.80904967
217126,0,employed,1,5037,.80848145
217127,1,student,0,0,.44930556
217128,1,student,0,0,.97668743
217129,0,retired,1,8301,0
217130,0,employed,1,6902,.88955033
217131,0,student,0,0,.28965145
217132,1,employed,1,6495,0
217133,1,unemployed,1,0,.5038178
217134,1,employed,1,13324,.059917793
217135,1,employed,1,29629,.62686741
217136,1,employed,0,10518,.9182654
217137,1,unemployed,1,0,.76393569
217138,0,unemployed,1,25646,.2742424
217139,0,employed,1,9886,.3285183
217140,1,student,0,13813,.078479141
217141,1,unemployed,1,0,.79334682
217142,0,unemployed,0,0,.51966643
217143,1,student,0,0,.11157706
217144,0,employed,1,8037,.84394902
217145,0,unemployed,0,0,0
217146,1,employed,1,14492,.88288265
217147,1,unemployed,1,65782,.67924529
217148,1,employed,0,124575,0
217149,1,unemployed,1,0,.62008494
217150,1,student,0,0,.79009336
217151,1,employed,1,11435,.1222604
217152,1,employed,1,27962,.53514165
217153,1,employed,0,17670,0
217154,1,employed,0,12774,.15321931
217155,1,employed,1,7519,.83408576
217156,0,employed,1,10067,.73170894
217157,1,retired,0,15032,.39504081
217158,0,unemployed,1,11131,0
217159,1,employed,0,15740,.31241405
217160,1,employed,1,10989,.61842895
217161,1,employed,1,63561,.50208861
217162,1,employed,0,14796,.56805426
217163,1,employed,1,20397,0
217164,1,employed,1,5959,.87697506
217165,0,employed,0,12062,.57295817
217166,0,employed,0,10784,0
217167,1,employed,1,8135,0
217168,1,employed,1,6468,.14313419
217169,1,employed,1,66058,.642075
217170,1,employed,1,6375,.60346478
217171,1,student,0,17471,.80984265
217172,1,employed,1,7418,.51368111
217173,1,employed,1,6897,.40682679
217174,1,employed,1,12853,.5987761
217175,1,employed,1,51867,.7564081
217176,1,employed,1,20709,0
217177,1,employed,0,14102,.52778584
217178,0,retired,1,5068,.24998114
217179,1,student,0,0,.12947935
217180,1,employed,0,9872,.61958498
217181,0,employed,1,26238,.98002142
217182,1,employed,1,16181,.42848074
217183,1,employed,0,11706,.49406299
217184,0,employed,1,5846,.10520922
217185,1,student,0,12471,.86647117
217186,0,unemployed,0,0,.24561678
217187,1,employed,1,6359,.81859988
217188,1,student,0,21138,.061565585
217189,1,employed,1,19308,0
217190,0,employed,1,4291,.33876312
217191,0,employed,1,14549,.87033838
217192,0,student,0,59509,.53889722
217193,1,employed,1,20989,.58084774
217194,0,unemployed,0,0,.1026166
217195,1,employed,1,7746,.78801847
217196,1,unemployed,1,17897,0
217197,1,employed,1,7906,.10078079
217198,1,employed,1,13126,.94529897
217199,1,retired,1,7030,0
217200,1,student,1,0,.68921983
217201,0,unemployed,1,23582,.11639845
217202,1,employed,1,5912,.75901455
217203,1,student,0,0,.066929705
217204,0,unemployed,1,9804,.76274538
217205,1,employed,1,43887,0
217206,1,employed,1,35380,.62796843
217207,1,student,0,0,.86212802
217208,0,employed,1,11835,.058325917
217209,0,employed,0,7217,.79904526
217210,1,student,0,13502,.86880362
217211,0,employed,0,26840,.38364083
217212,0,student,0,0,.71055502
217213,1,retired,1,4929,0
217214,1,student,0,4412,.5742054
217215,0,unemployed,1,8950,.1173092
217216,0,employed,1,6413,.94820398
217217,0,employed,0,8947,.65516144
217218,0,employed,0,10578,.52271676
217219,1,retired,0,4609,.28578618
217220,0,employed,1,50789,0
217221,1,employed,1,30097,.56459987
217222,1,employed,1,9842,.55097109
217223,0,employed,1,26835,0
217224,1,student,1,0,.73419666
217225,1,unemployed,1,7125,.20617102
217226,1,retired,1,3493,.23878296
217227,1,employed,0,6114,.7456277
217228,1,employed,1,8177,0
217229,1,employed,1,13519,.58447689
217230,1,employed,1,6512,.60111898
217231,0,student,0,35609,.85795623
217232,1,employed,0,34669,.14214928
217233,0,employed,1,5056,.21289207
217234,0,employed,1,10292,.93430543
217235,1,employed,1,7683,.18879656
217236,1,employed,1,16005,.69116133
217237,1,employed,1,8238,0
217238,1,retired,0,15458,.32091188
217239,0,employed,1,7518,.63606393
217240,1,student,0,4694,0
217241,0,employed,0,8622,.62043548
217242,1,employed,0,115338,.57061112
217243,1,student,0,3097,.80433577
217244,1,employed,1,125135,0
217245,1,employed,0,95970,.53374219
217246,0,employed,1,21816,.34733301
217247,0,student,0,0,.87254268
217248,1,student,0,3619,.85412955
217249,0,employed,0,40061,.67584598
217250,0,student,0,3764,.97604835
217251,1,retired,0,5910,0
217252,1,unemployed,1,0,.97025871
217253,1,employed,1,96890,.62582779
217254,1,student,0,6986,0
217255,1,employed,1,24365,.82802671
217256,1,employed,1,9308,0
217257,1,employed,1,7158,0
217258,1,employed,1,6113,.77847779
217259,1,student,0,6067,.84926105
217260,1,employed,1,8060,.26625744
217261,0,retired,1,7294,.005039332
217262,1,employed,1,6333,.78477263
217263,1,student,0,0,.92464119
217264,1,retired,1,5856,.14478846
217265,1,retired,1,7486,0
217266,1,unemployed,1,0,0
217267,0,retired,0,2857,.19593754
217268,1,retired,1,5843,.32936916
217269,0,retired,0,43815,.25064003
217270,1,student,0,0,.88971031
217271,1,student,0,0,.32392123
217272,1,employed,1,32169,.79737949
217273,1,employed,1,15263,0
217274,0,employed,0,13946,.81836283
217275,1,employed,0,80713,.69222689
217276,1,employed,1,11659,0
217277,0,employed,0,17223,.85628134
217278,1,student,0,23087,.8606804
217279,1,employed,0,34771,0
217280,1,student,0,0,.38542664
217281,1,student,0,0,.85451829
217282,1,employed,1,7193,.59557915
217283,1,employed,0,31353,.22750512
217284,1,employed,0,13842,.72753358
217285,0,employed,1,70196,.10190432
217286,1,student,0,0,.71627188
217287,0,student,0,0,.27273971
217288,1,employed,0,12266,.67924345
217289,1,student,0,0,.53957009
217290,0,employed,1,12307,.031817742
217291,0,retired,1,4467,.19007988
217292,1,employed,1,23653,.25084564
217293,1,student,0,0,.44603977
217294,1,retired,0,7833,0
217295,1,unemployed,1,0,.5092302
217296,1,retired,1,6036,.31099609
217297,0,retired,1,3398,.082228005
217298,1,employed,1,20304,.51338243
217299,1,employed,1,6592,.69418359
217300,1,employed,1,13794,.081851065
217301,0,retired,1,6968,0
217302,1,employed,1,7584,.9392103
217303,1,employed,0,22730,.22058724
217304,0,student,1,0,.84404761
217305,1,employed,1,12670,.2923778
217306,1,employed,1,239366,.40320617
217307,1,employed,1,13155,.5808112
217308,1,employed,1,31771,.065845296
217309,0,unemployed,1,9957,.13664988
217310,0,employed,0,6895,.082454346
217311,1,employed,0,24349,.51057291
217312,1,student,0,14817,.99303395
217313,1,employed,1,22446,.48215675
217314,1,student,0,8122,.54668307
217315,1,retired,0,5539,.26838717
217316,1,unemployed,1,35074,0
217317,0,retired,0,10372,0
217318,1,employed,1,45067,.52265358
217319,0,employed,1,232254,0
217320,1,employed,1,8448,0
217321,1,employed,1,23414,.88114494
217322,1,student,0,7111,.82229227
217323,0,employed,1,12129,0
217324,1,employed,1,42571,.2739459
217325,1,student,0,0,0
217326,0,unemployed,1,28952,.77911419
217327,1,retired,0,13822,0
217328,1,employed,1,10223,0
217329,1,employed,1,12090,.99095201
217330,0,employed,0,36011,.60922593
217331,1,unemployed,1,0,.91663504
217332,1,employed,0,33349,.38477772
217333,1,employed,1,6406,0
217334,1,employed,1,9775,.60434783
217335,1,employed,1,110487,.27423123
217336,0,employed,0,9074,.14190215
217337,1,employed,0,26491,.43520749
217338,1,employed,1,7217,0
217339,0,retired,0,12867,.2330589
217340,1,employed,0,16662,.21204679
217341,1,student,0,0,.90295386
217342,1,employed,1,25566,0
217343,1,student,0,0,.1103937
217344,0,employed,0,89648,.54476213
217345,1,unemployed,1,0,.47492957
217346,0,employed,1,12427,.40898326
217347,1,employed,1,7052,0
217348,0,student,0,0,.76126999
217349,0,student,0,0,.98865432
217350,0,unemployed,1,25544,.64767832
217351,1,student,0,0,.98316878
217352,1,unemployed,1,10171,.64315987
217353,1,employed,1,20091,0
217354,0,student,0,0,.90095115
217355,1,employed,0,13929,0
217356,1,employed,1,9115,.6811862
217357,1,employed,0,9749,.099667147
217358,1,student,0,0,.97130811
217359,1,employed,1,11976,.31659836
217360,0,employed,1,4610,.49528581
217361,1,employed,1,6025,.81638229
217362,0,employed,1,14610,.52695477
217363,1,employed,1,7489,.52258396
217364,1,employed,0,57045,.75226015
217365,1,retired,0,4779,.29752585
217366,1,employed,1,34966,0
217367,1,employed,1,6735,0
217368,0,employed,0,15318,0
217369,1,employed,1,7553,.62533426
217370,0,employed,1,6988,.5917232
217371,1,student,0,3346,.89451563
217372,0,student,0,46739,0
217373,1,employed,1,14969,.47844076
217374,1,employed,0,17399,.21503228
217375,0,unemployed,0,9497,.6715427
217376,1,employed,1,6495,.69498134
217377,1,employed,1,26222,.50183225
217378,0,employed,1,13880,.67914802
217379,0,employed,0,20601,0
217380,1,employed,1,15575,.20427358
217381,0,employed,1,5051,.22539505
217382,1,employed,1,19570,.0019820754
217383,1,employed,1,64974,.76178414
217384,1,employed,1,437554,0
217385,1,employed,1,83516,0
217386,1,employed,1,39910,0
217387,1,employed,1,8353,.39340019
217388,0,employed,1,7302,0
217389,1,employed,0,23390,.87979114
217390,1,employed,1,36883,.8687821
217391,1,employed,0,10283,.91953951
217392,0,retired,0,3867,.21734639
217393,1,employed,1,7669,0
217394,1,employed,1,17887,.76535666
217395,0,retired,1,15724,0
217396,1,employed,1,7930,.59248704
217397,1,employed,1,23950,.2019935
217398,1,employed,1,7007,.77905363
217399,1,employed,0,8589,0
217400,1,employed,1,39887,.1484866
217401,1,unemployed,0,17024,.88364875
217402,1,employed,1,25175,0
217403,1,employed,1,13268,0
217404,1,employed,1,37542,.69034553
217405,0,unemployed,0,0,.57789791
217406,0,student,0,13637,.90457296
217407,0,employed,1,6107,.62817401
217408,1,employed,1,13186,0
217409,1,employed,1,85018,.49518523
217410,1,employed,1,10972,.49712303
217411,1,employed,0,21147,.30868012
217412,1,employed,0,7824,0
217413,1,employed,1,7716,.86939412
217414,0,employed,1,15837,.7562508
217415,1,employed,1,5891,.74064684
217416,0,student,0,0,.75882405
217417,1,retired,1,9194,.30712503
217418,1,student,0,0,.36653113
217419,0,employed,1,4975,.073900275
217420,1,employed,1,10654,0
217421,0,unemployed,1,0,.65294296
217422,0,employed,1,4694,0
217423,0,student,0,0,.8654772
217424,1,employed,1,31552,0
217425,1,employed,1,5469,0
217426,1,employed,0,28710,.95135134
217427,1,employed,1,9115,.7053743
217428,0,unemployed,1,12120,.72334588
217429,1,student,0,12550,.94024909
217430,1,employed,1,22512,.74006295
217431,1,employed,1,11901,.2251116
217432,1,employed,1,8250,.52929318
217433,1,employed,1,5122,0
217434,1,student,0,0,.90846103
217435,1,student,1,6183,.2918717
217436,1,employed,1,5119,0
217437,1,employed,1,7412,.85838068
217438,1,employed,0,13846,.92275083
217439,0,unemployed,1,0,0
217440,1,employed,1,7651,.43980023
217441,0,retired,1,15358,.028708199
217442,0,student,0,0,.87042516
217443,1,unemployed,1,0,.81778544
217444,1,retired,0,4949,.3135162
217445,1,employed,0,8914,0
217446,1,employed,0,13055,.17880793
217447,1,student,0,10983,.78939521
217448,0,employed,0,34232,.65448469
217449,0,employed,1,6934,.605694
217450,0,employed,0,140320,.18943954
217451,0,employed,1,32161,.51702487
217452,1,retired,1,4582,0
217453,1,retired,1,56506,.082850218
217454,1,employed,0,6628,0
217455,1,student,0,0,.1556174
217456,1,employed,1,23013,.0089295302
217457,1,employed,0,65773,0
217458,1,employed,0,5124,.0091237435
217459,1,student,0,0,.85728806
217460,0,student,0,7117,.88071483
217461,1,student,0,0,.19535437
217462,1,employed,1,11326,.47969419
217463,1,employed,1,83687,.7574451
217464,1,employed,1,6712,0
217465,1,student,0,4828,.81888056
217466,1,unemployed,1,14173,.48118043
217467,1,employed,1,39663,.53435332
217468,1,employed,1,11345,0
217469,1,student,0,0,0
217470,1,employed,1,11360,.036893811
217471,1,employed,1,45642,0
217472,1,employed,0,8652,.42189112
217473,1,employed,0,13957,.62170994
217474,1,employed,1,10143,.10471144
217475,1,retired,1,8596,.019008672
217476,1,employed,1,10980,.52064508
