id,sex,employment,marital,income,social1
119850,1,employed,1,15437,.24703613
119851,1,student,0,0,.91477913
119852,1,employed,1,5317,.56850219
119853,1,employed,0,26597,0
119854,1,unemployed,0,15448,.48623335
119855,1,employed,0,29692,.88679165
119856,0,student,0,0,.83389777
119857,0,employed,1,7350,.97875589
119858,0,employed,1,13401,.10567077
119859,1,unemployed,1,45254,.58779001
119860,1,employed,0,10130,.33963165
119861,1,employed,1,9300,0
119862,0,employed,1,6512,.30756491
119863,1,employed,1,6775,.78565693
119864,1,employed,1,8531,.56767714
119865,0,employed,1,7231,.63315123
119866,1,employed,1,1000000,.54716343
119867,0,employed,0,12050,.78073436
119868,1,unemployed,0,0,.89275247
119869,0,employed,1,18300,.71846443
119870,1,retired,1,5131,.29479012
119871,0,employed,1,5003,.84757769
119872,1,unemployed,1,0,0
119873,1,employed,1,6867,.54926115
119874,1,student,0,0,0
119875,1,employed,1,29405,0
119876,0,employed,1,7287,.136317
119877,1,employed,1,67472,.12393873
119878,1,retired,1,6474,.22506471
119879,1,employed,1,17641,.71072358
119880,0,unemployed,1,0,.25273749
119881,1,student,0,428,0
119882,1,unemployed,1,0,0
119883,1,employed,1,59192,.6410206
119884,1,employed,1,6244,.54332823
119885,1,retired,1,12097,.24730232
119886,0,employed,0,7531,.72147143
119887,1,employed,1,21922,.0017209983
119888,1,student,0,0,.97187334
119889,0,employed,1,7284,0
119890,0,unemployed,1,0,0
119891,1,student,0,0,0
119892,1,student,0,0,.98940432
119893,1,retired,1,6506,0
119894,1,employed,1,8644,.60560024
119895,1,employed,0,15482,.74838549
119896,1,unemployed,1,159021,.79301536
119897,0,retired,1,4119,.24275294
119898,0,student,0,0,.84474033
119899,1,retired,0,673,.31640679
119900,0,employed,1,61043,0
119901,1,retired,1,4981,0
119902,1,employed,1,7495,.47831005
119903,1,employed,0,5480,.79972953
119904,0,employed,1,12612,.055983838
119905,1,employed,1,13869,.10063523
119906,1,employed,1,20367,0
119907,1,student,0,0,.99128926
119908,1,retired,1,9762,.28174275
119909,1,employed,0,9057,.56053615
119910,1,employed,1,8534,0
119911,1,employed,1,48303,0
119912,1,unemployed,0,15100,.87961799
119913,1,employed,1,11143,.94024444
119914,1,employed,1,5382,.061843332
119915,1,employed,1,14910,.6517542
119916,0,employed,1,22424,.70151496
119917,0,retired,1,9273,0
119918,1,employed,1,7876,0
119919,1,retired,1,5838,.085426129
119920,1,student,0,0,.88559818
119921,0,employed,1,5604,.22670351
119922,1,employed,0,14891,0
119923,1,employed,1,7055,.086140983
119924,1,retired,0,5544,0
119925,1,employed,1,7340,.82222432
119926,1,employed,1,6730,.76096261
119927,1,employed,0,18326,0
119928,1,employed,0,7087,0
119929,1,employed,1,8848,.64234149
119930,0,employed,1,53295,0
119931,1,employed,1,24004,0
119932,1,unemployed,1,14668,.48148242
119933,1,unemployed,1,7687,.45406821
119934,1,retired,0,3744,0
119935,1,employed,0,7786,.94467938
119936,0,unemployed,1,0,0
119937,1,unemployed,0,0,.83259195
119938,0,unemployed,1,5525,0
119939,0,employed,1,4682,.79290062
119940,0,retired,0,8196,.24759181
119941,0,employed,1,11512,0
119942,0,employed,1,4747,.046020713
119943,0,student,0,0,.39959481
119944,1,employed,0,89749,.26371855
119945,1,unemployed,1,0,.046773266
119946,1,student,0,0,.76571745
119947,0,retired,1,5894,.21091416
119948,0,retired,1,3822,0
119949,1,retired,1,752,.25334388
119950,1,employed,1,20415,.24080189
119951,1,employed,0,32648,0
119952,1,employed,0,42649,.67864645
119953,0,employed,1,6159,.81978327
119954,1,employed,0,7632,.52520484
119955,1,student,0,0,.77033317
119956,0,student,0,2787,.57483643
119957,0,student,0,0,.94858986
119958,1,employed,0,6162,0
119959,1,employed,1,6414,0
119960,1,employed,0,5787,.98423225
119961,1,employed,1,8714,0
119962,1,student,0,0,.31299093
119963,1,student,0,0,.72843468
119964,1,employed,1,6699,.91618574
119965,0,employed,0,20521,.7597785
119966,0,retired,1,2778,.20669779
119967,1,employed,1,14454,.62554789
119968,1,employed,0,7472,.60246408
119969,0,student,0,0,.79444128
119970,0,unemployed,1,26325,.22357322
119971,1,employed,1,66536,.64727384
119972,1,employed,0,14392,.51924807
119973,0,retired,1,8583,.13063973
119974,1,employed,0,18064,0
119975,1,student,0,3616,.84046263
119976,1,employed,1,35545,.71864253
119977,1,employed,1,122533,.11669733
119978,1,retired,1,17870,.18694243
119979,1,student,0,0,.82377028
119980,1,employed,0,19207,.47804952
119981,1,employed,1,17016,.69216406
119982,0,student,0,0,0
119983,1,employed,1,28505,.7798999
119984,1,employed,1,117026,.65307206
119985,0,employed,1,27754,.42305613
119986,1,employed,1,6795,.19361559
119987,1,employed,0,46550,.53848183
119988,0,unemployed,0,74193,.11977524
119989,0,unemployed,1,8369,.60963547
119990,1,employed,1,18772,.82486075
119991,1,unemployed,1,0,0
119992,0,employed,1,79264,.25074631
119993,1,employed,1,10404,.29138163
119994,0,retired,1,5931,0
119995,1,employed,1,23921,0
119996,1,employed,1,107334,.68909866
119997,1,employed,1,6816,.63345426
119998,1,employed,0,13974,.76459152
119999,1,employed,1,31283,0
120000,0,student,1,0,.95954984
120001,1,employed,0,13970,.23115145
120002,1,student,1,0,.85134649
120003,1,unemployed,1,0,0
120004,1,unemployed,1,6257,0
120005,1,student,0,7210,.92929459
120006,1,employed,0,13720,0
120007,1,employed,1,10433,.1151232
120008,0,employed,1,33510,.65328068
120009,1,retired,1,29382,.23203632
120010,1,employed,1,6577,.79170167
120011,1,employed,1,21254,.786327
120012,1,employed,0,23317,.66278589
120013,0,student,0,40591,.98895109
120014,0,student,0,86190,0
120015,1,employed,0,43259,0
120016,1,employed,1,19652,0
120017,1,unemployed,0,0,0
120018,0,employed,0,6503,.40370265
120019,0,employed,1,8682,0
120020,1,unemployed,0,0,0
120021,1,employed,0,71873,0
120022,1,student,0,0,.94207263
120023,1,employed,0,37631,.21029463
120024,1,unemployed,0,4542,0
120025,1,retired,1,209157,.25057849
120026,1,student,0,0,.16571938
120027,0,employed,0,9379,.75869578
120028,1,employed,1,24189,.58442485
120029,1,employed,1,9184,.21682987
120030,1,employed,0,11332,0
120031,0,unemployed,1,0,.33638805
120032,0,employed,1,8171,.25233442
120033,1,employed,1,16505,.0544062
120034,1,retired,1,15463,0
120035,1,employed,1,39751,.56765229
120036,1,unemployed,1,0,.74942416
120037,1,student,0,0,.93194705
120038,1,employed,1,19464,.15923606
120039,1,student,0,0,.17305253
120040,1,employed,1,15288,.55615193
120041,1,retired,0,7769,0
120042,1,employed,1,12999,.45865479
120043,1,employed,1,13202,.81775504
120044,1,unemployed,1,8338,.39984047
120045,0,retired,1,7735,.25929689
120046,1,student,0,0,.21536419
120047,1,employed,1,34784,.61090428
120048,1,retired,1,3817,.22869632
120049,0,student,0,0,.67875379
120050,0,employed,1,16347,.62689072
120051,0,employed,1,21155,.68330181
120052,1,unemployed,0,9120,.53683352
120053,1,employed,1,31499,.64680302
120054,1,employed,1,6413,.36539841
120055,1,unemployed,1,0,0
120056,1,employed,0,17027,.8975774
120057,0,unemployed,1,37408,.63363856
120058,1,employed,1,14703,0
120059,1,employed,1,10150,.91964769
120060,1,employed,1,38023,.36304992
120061,1,employed,1,31284,.76424998
120062,1,employed,1,13933,.18368673
120063,1,employed,0,157043,.80693752
120064,1,employed,0,11196,.19017899
120065,0,retired,0,3612,0
120066,0,employed,0,24702,.075322032
120067,1,employed,1,68263,.4624618
120068,0,employed,0,7406,.27552828
120069,0,retired,0,9685,.29519778
120070,1,employed,1,10859,.73842025
120071,1,retired,0,66313,0
120072,1,unemployed,1,12344,.017891482
120073,0,unemployed,1,6240,.31750107
120074,1,unemployed,0,0,.87688279
120075,1,employed,1,5344,.666996
120076,1,employed,1,6505,.7355693
120077,1,employed,1,5763,0
120078,0,student,0,0,.84777904
120079,1,employed,1,20382,.047790322
120080,0,employed,1,22082,.69390935
120081,0,employed,1,21900,.65088481
120082,0,employed,1,5017,.15250254
120083,0,retired,1,8023,.25037581
120084,0,employed,1,15123,.70782197
120085,1,retired,1,9748,0
120086,1,employed,1,17476,.75177091
120087,1,retired,0,4284,.10485405
120088,1,employed,1,7831,.02226362
120089,1,employed,1,9039,.736242
120090,1,student,1,5956,.068114311
120091,1,unemployed,1,0,.54944772
120092,0,student,0,0,.58089989
120093,1,employed,0,7595,.015065149
120094,0,student,1,0,.9006592
120095,0,employed,1,7446,.34018299
120096,1,retired,0,17078,0
120097,0,employed,1,4829,.55875152
120098,1,retired,0,8093,.084525123
120099,1,student,0,41367,.89685512
120100,0,employed,0,44070,.65645027
120101,1,employed,0,37158,.51933128
120102,1,employed,1,6636,.49385211
120103,1,employed,1,7318,0
120104,0,employed,1,10633,.82930326
120105,1,employed,1,9016,0
120106,1,employed,1,30578,0
120107,0,employed,1,4323,.52667534
120108,1,employed,0,12960,.73819715
120109,0,unemployed,1,5886,.32691225
120110,0,unemployed,1,0,.63173735
120111,0,employed,1,6954,0
120112,1,employed,0,7396,.25410482
120113,1,employed,1,10191,.19190195
120114,0,employed,1,5567,.89887965
120115,1,employed,1,10664,.64306945
120116,1,employed,1,16460,0
120117,1,employed,1,11296,.63000131
120118,1,employed,1,20314,.67331111
120119,0,unemployed,1,0,.86246002
120120,0,retired,0,3717,.25492579
120121,1,employed,1,15962,.25534642
120122,1,student,0,4928,.39570606
120123,1,employed,0,41783,.82642502
120124,1,employed,1,34789,.072078109
120125,1,employed,1,10801,.51901412
120126,1,employed,1,43695,0
120127,0,employed,1,8641,.79385602
120128,1,unemployed,1,0,.50476182
120129,0,employed,0,20545,.58858585
120130,1,employed,1,5404,.54646021
120131,1,employed,1,7648,.71550888
120132,0,student,0,0,.92054874
120133,1,employed,0,8536,.50506437
120134,0,employed,1,39071,0
120135,0,employed,0,6363,.45098752
120136,0,employed,1,6433,.2002463
120137,1,employed,1,8477,0
120138,1,employed,1,25086,.53218293
120139,1,employed,1,6030,0
120140,1,employed,1,13964,.61572897
120141,1,employed,1,22844,.029999845
120142,1,employed,0,10165,0
120143,1,student,0,0,.87538564
120144,1,employed,1,11294,.93361306
120145,1,employed,0,5574,.96668088
120146,1,unemployed,1,7573,.44693297
120147,1,student,0,0,.44775087
120148,1,retired,1,18393,.25386745
120149,1,unemployed,1,0,.44103253
120150,1,employed,1,7058,.58489209
120151,1,employed,0,63874,.87562841
120152,1,employed,1,38031,.90459412
120153,1,employed,1,20500,0
120154,1,employed,0,30955,0
120155,1,employed,1,10212,.65043372
120156,1,student,0,0,.86560386
120157,0,unemployed,1,0,.064086929
120158,1,employed,1,8489,.3684617
120159,1,employed,1,14342,0
120160,1,retired,0,30984,0
120161,1,student,0,0,.16503371
120162,0,unemployed,1,0,.76046884
120163,1,employed,0,7895,.7204653
120164,1,employed,1,33570,.51621717
120165,0,employed,1,43254,.35372776
120166,1,employed,1,43634,.81445521
120167,0,retired,1,7436,.056071125
120168,1,employed,1,132754,.8176266
120169,0,employed,0,5787,.027765021
120170,1,employed,1,125264,.87715793
120171,0,unemployed,0,0,.79831827
120172,1,employed,1,8242,.56654477
120173,1,student,1,24866,.74160755
120174,1,unemployed,0,0,.76703501
120175,1,employed,1,12844,0
120176,1,employed,1,11649,0
120177,0,employed,0,11319,.51857924
120178,0,student,1,35061,.56642741
120179,0,employed,1,6847,.090030529
120180,1,employed,0,7673,.52072477
120181,1,employed,1,43675,.48315307
120182,1,employed,1,11242,.15152077
120183,0,student,0,5950,.90629005
120184,1,unemployed,0,6943,.76923686
120185,1,employed,1,13788,.7799378
120186,1,employed,1,8502,.041449849
120187,1,retired,0,7037,.2766259
120188,1,employed,1,5507,.6368174
120189,1,employed,0,15017,.66111302
120190,0,student,0,6361,.91108727
120191,1,student,0,0,.97498357
120192,0,unemployed,1,5691,.24674159
120193,1,employed,0,10471,0
120194,0,unemployed,1,8143,.54567796
120195,0,employed,1,17417,.64671385
120196,0,employed,0,5511,.2652109
120197,1,employed,1,11059,.17779058
120198,0,employed,0,6831,.65212238
120199,1,employed,1,31129,.50275737
120200,0,employed,0,5863,.49843857
120201,1,employed,0,5123,0
120202,1,employed,1,26645,.49364048
120203,1,employed,1,7882,0
120204,0,employed,1,41274,.10227586
120205,1,employed,1,13660,0
120206,1,unemployed,1,46398,.63791758
120207,0,employed,0,19022,.35728443
120208,0,student,0,0,.81665671
120209,1,employed,0,33751,0
120210,1,employed,1,5896,.61815417
120211,1,employed,1,11284,.59723753
120212,1,employed,1,7246,.63033724
120213,1,employed,1,94051,.69067317
120214,1,employed,1,38337,.83083522
120215,1,student,0,32565,0
120216,0,employed,1,12682,0
120217,1,unemployed,1,0,.59088731
120218,1,student,1,13015,.37882236
120219,1,unemployed,1,0,.59882957
120220,0,unemployed,1,9336,.19957286
120221,0,retired,0,14522,.2093111
120222,0,student,0,0,.77622908
120223,1,employed,1,49297,.37066233
120224,0,student,0,0,.81361705
120225,1,student,0,0,.98646939
120226,0,retired,1,8605,.25990087
120227,0,employed,1,22789,.33028027
120228,1,employed,1,18217,0
120229,1,employed,0,52198,.52840513
120230,0,student,0,190846,.97586781
120231,1,retired,1,6475,.31737497
120232,1,employed,1,10255,0
120233,1,employed,1,30683,.1746579
120234,1,retired,1,4588,.017711231
120235,1,retired,1,4783,.23573455
120236,1,student,0,0,0
120237,1,student,0,0,.87010908
120238,1,retired,0,5943,.23813947
120239,1,student,0,4263,.32334802
120240,1,retired,1,18950,.34309441
120241,0,retired,1,9730,0
120242,0,employed,0,13198,.59476143
120243,1,employed,1,55402,.03371631
120244,0,employed,1,7183,0
120245,1,employed,1,12702,.054949824
120246,1,employed,1,42913,.23867987
120247,1,retired,0,14479,.24831946
120248,1,student,1,0,.60023087
120249,1,student,0,0,.84095562
120250,1,employed,1,24521,.68115002
120251,1,unemployed,1,7974,.6414811
120252,1,employed,1,19628,.62342745
120253,1,student,0,8647,.89109468
120254,1,retired,1,7126,.24644645
120255,0,unemployed,1,21631,.65613598
120256,1,employed,1,5967,.38628951
120257,0,employed,0,8084,.12527822
120258,1,employed,1,19957,.73623627
120259,1,employed,1,8825,.41763031
120260,1,employed,1,48536,.25384831
120261,1,employed,1,9881,.98342806
120262,0,employed,1,5256,0
120263,0,student,0,0,0
120264,1,employed,1,19228,.88365889
120265,1,retired,0,90632,0
120266,0,retired,0,6525,0
120267,1,unemployed,1,14705,.61235684
120268,1,retired,0,7080,.38572562
120269,1,employed,1,59755,.7364881
120270,1,employed,0,80921,0
120271,0,student,0,0,0
120272,1,employed,1,17266,.57278723
120273,1,employed,1,18336,.17268375
120274,0,student,0,7521,.77621031
120275,0,employed,1,6029,.47724733
120276,1,employed,1,85823,.55327797
120277,1,student,0,0,.27426985
120278,1,employed,1,17459,.71394652
120279,1,employed,1,11779,.54633963
120280,1,employed,1,14040,.24476565
120281,1,employed,1,343447,.67810065
120282,1,employed,1,11943,.52605212
120283,0,employed,0,203782,.62053412
120284,1,unemployed,1,39667,.075258456
120285,1,retired,1,387567,0
120286,1,employed,0,14843,.5527944
120287,1,employed,1,6506,.96826756
120288,1,employed,1,123766,.71090955
120289,1,employed,1,28857,0
120290,0,retired,1,5182,.17988923
120291,1,employed,1,33937,.57543629
120292,1,employed,1,6895,0
120293,1,employed,0,13037,0
120294,1,student,0,219431,.88224322
120295,1,employed,1,16276,.1005696
120296,1,employed,1,168479,.66941017
120297,0,employed,1,8310,.39343849
120298,1,employed,0,7700,0
120299,1,unemployed,1,0,.53560489
120300,1,employed,0,35613,.63122112
120301,1,employed,0,7667,.62994677
120302,1,employed,1,12914,.88907027
120303,1,employed,1,81249,.264045
120304,1,employed,1,6596,.70285189
120305,0,employed,1,20478,.36838964
120306,1,employed,1,5763,.24025996
120307,0,employed,1,14938,.64713466
120308,0,employed,1,20006,0
120309,1,retired,1,12268,.34201553
120310,1,student,0,95020,.74193758
120311,1,employed,1,18572,0
120312,0,employed,1,7722,.58585882
120313,1,employed,1,9756,.054582391
120314,0,student,0,0,0
120315,0,employed,1,23057,.73971558
120316,1,employed,1,5552,.88100505
120317,1,employed,1,9653,.5300079
120318,1,student,0,0,.96936852
120319,1,retired,1,10060,.10777728
120320,1,employed,1,10083,.46431091
120321,0,employed,0,16813,0
120322,1,employed,1,26621,.46201912
120323,1,employed,1,10746,.70593071
120324,1,student,0,0,.75328028
120325,1,employed,1,14679,.16653229
120326,0,unemployed,0,10710,0
120327,0,employed,1,10119,0
120328,0,employed,1,13137,.63864321
120329,1,employed,1,6328,.05688278
120330,1,unemployed,0,18271,.53250211
120331,1,employed,1,11669,.45782068
120332,0,employed,1,30243,0
120333,1,student,0,0,.65484816
120334,0,student,0,15271,.96359926
120335,0,employed,0,6867,.73946577
120336,0,employed,1,6809,.81028658
120337,0,student,0,12710,.98428231
120338,1,employed,1,13521,.54352868
120339,1,employed,1,15569,.17165817
120340,0,unemployed,1,11077,.47850507
120341,1,employed,1,19773,.078881696
120342,1,employed,0,7222,.91212869
120343,1,employed,1,14417,0
120344,1,student,0,0,.76622945
120345,1,retired,1,6788,.3353321
120346,1,unemployed,1,23202,0
120347,0,employed,1,4781,0
120348,1,employed,0,10420,.85547781
120349,0,employed,1,24861,.79865104
120350,0,employed,0,7415,.58393115
120351,1,employed,1,5858,.70574737
120352,1,employed,1,25131,0
120353,0,employed,1,4730,.99271864
120354,1,employed,1,8433,.82914722
120355,1,employed,1,14374,.66002947
120356,1,employed,0,7506,.21264926
120357,1,student,0,17219,.78957427
120358,1,employed,1,11303,.59948993
120359,1,unemployed,1,16091,.41881022
120360,1,retired,1,5956,0
120361,0,unemployed,1,0,.2570512
120362,1,employed,0,6988,.58330572
120363,1,employed,1,65372,.58674848
120364,1,employed,0,22235,.84680516
120365,1,employed,1,39606,.4036696
120366,1,employed,0,6526,.57326084
120367,0,employed,1,5334,0
120368,0,unemployed,0,13757,0
120369,1,employed,1,5766,.69285393
120370,1,employed,1,5965,.093949169
120371,1,employed,1,12243,.60618389
120372,0,employed,1,4960,.60145301
120373,1,retired,1,11958,.13093713
120374,0,retired,0,4920,0
120375,1,unemployed,1,0,.53369385
120376,1,employed,0,23590,.72986597
120377,1,employed,1,10001,.68422574
120378,0,unemployed,1,14176,.5588758
120379,1,employed,1,6284,.7648648
120380,1,student,0,8311,.74688637
120381,0,student,0,16418,.94379413
120382,1,employed,1,7013,.052376658
120383,1,retired,0,10605,.075508833
120384,1,retired,0,8138,.12890445
120385,0,employed,1,6523,.76442343
120386,1,retired,1,28136,0
120387,1,retired,0,4902,0
120388,1,employed,1,6184,0
120389,1,student,0,0,.86059129
120390,1,employed,1,10153,.58541822
120391,1,student,0,5645,.88027674
120392,1,employed,1,12398,.67876315
